date,location,count,fork_length,weight,flow,time_for_10_revolutions,tubs_of_debris,trap_condition_code,water_temperature,turbidity,weather,comments
2004-02-08,Mill Creek RSTR,2,33,NA,NA,180,0.1,normal,42,2.16,sunny,NA
2004-02-08,Mill Creek RSTR,10,36,NA,NA,180,0.1,normal,42,2.16,sunny,NA
2004-02-08,Mill Creek RSTR,13,37,NA,NA,180,0.1,normal,42,2.16,sunny,NA
2004-02-08,Mill Creek RSTR,2,39,NA,NA,180,0.1,normal,42,2.16,sunny,NA
2004-02-08,Mill Creek RSTR,15,37,NA,NA,180,0.1,normal,42,2.16,sunny,NA
2004-02-08,Mill Creek RSTR,2,34,NA,NA,180,0.1,normal,42,2.16,sunny,NA
2004-02-08,Mill Creek RSTR,11,36,NA,NA,180,0.1,normal,42,2.16,sunny,NA
2004-02-08,Mill Creek RSTR,276,NA,NA,NA,180,0.1,normal,42,2.16,sunny,NA
2004-02-08,Mill Creek RSTR,13,38,NA,NA,180,0.1,normal,42,2.16,sunny,NA
2004-02-08,Mill Creek RSTR,7,35,NA,NA,180,0.1,normal,42,2.16,sunny,NA
2004-02-08,Mill Creek RSTR,2,41,NA,NA,180,0.1,normal,42,2.16,sunny,NA
2004-02-09,Mill Creek RSTR,3,40,NA,174,0,1,NA,45,1.4,sunny,31 mm CHISAL = Yolk sac
2004-02-09,Mill Creek RSTR,1,41,NA,174,0,1,NA,45,1.4,sunny,31 mm CHISAL = Yolk sac
2004-02-09,Mill Creek RSTR,11,36,NA,174,0,1,NA,45,1.4,sunny,31 mm CHISAL = Yolk sac
2004-02-09,Mill Creek RSTR,18,37,NA,174,0,1,NA,45,1.4,sunny,31 mm CHISAL = Yolk sac
2004-02-09,Mill Creek RSTR,12,38,NA,174,0,1,NA,45,1.4,sunny,31 mm CHISAL = Yolk sac
2004-02-09,Mill Creek RSTR,12,NA,NA,174,0,1,NA,45,1.4,sunny,31 mm CHISAL = Yolk sac
2004-02-09,Mill Creek RSTR,1,42,NA,174,0,1,NA,45,1.4,sunny,31 mm CHISAL = Yolk sac
2004-02-09,Mill Creek RSTR,1,31,NA,174,0,1,NA,45,1.4,sunny,31 mm CHISAL = Yolk sac
2004-02-09,Mill Creek RSTR,2,39,NA,174,0,1,NA,45,1.4,sunny,31 mm CHISAL = Yolk sac
2004-02-09,Mill Creek RSTR,1,32,NA,174,0,1,NA,45,1.4,sunny,31 mm CHISAL = Yolk sac
2004-02-09,Mill Creek RSTR,6,35,NA,174,0,1,NA,45,1.4,sunny,31 mm CHISAL = Yolk sac
2004-02-09,Mill Creek RSTR,1,34,NA,174,0,1,NA,45,1.4,sunny,31 mm CHISAL = Yolk sac
2004-02-09,Mill Creek RSTR,7,36,NA,174,0,1,NA,45,1.4,sunny,31 mm CHISAL = Yolk sac
2004-02-09,Mill Creek RSTR,12,38,NA,174,0,1,NA,45,1.4,sunny,31 mm CHISAL = Yolk sac
2004-02-09,Mill Creek RSTR,1,33,NA,174,0,1,NA,45,1.4,sunny,31 mm CHISAL = Yolk sac
2004-02-09,Mill Creek RSTR,10,35,NA,174,0,1,NA,45,1.4,sunny,31 mm CHISAL = Yolk sac
2004-02-09,Mill Creek RSTR,13,37,NA,174,0,1,NA,45,1.4,sunny,31 mm CHISAL = Yolk sac
2004-02-09,Mill Creek RSTR,4,34,NA,174,0,1,NA,45,1.4,sunny,31 mm CHISAL = Yolk sac
2004-02-10,Mill Creek RSTR,9,37,NA,188,0,1,NA,42,1.6,sunny,NA
2004-02-10,Mill Creek RSTR,4,38,NA,188,0,1,NA,42,1.6,sunny,NA
2004-02-10,Mill Creek RSTR,7,39,NA,188,0,1,NA,42,1.6,sunny,NA
2004-02-10,Mill Creek RSTR,1,32,NA,188,0,1,NA,42,1.6,sunny,NA
2004-02-10,Mill Creek RSTR,33,NA,NA,188,0,1,NA,42,1.6,sunny,NA
2004-02-10,Mill Creek RSTR,3,40,NA,188,0,1,NA,42,1.6,sunny,NA
2004-02-10,Mill Creek RSTR,10,35,NA,188,0,1,NA,42,1.6,sunny,NA
2004-02-10,Mill Creek RSTR,1,41,NA,188,0,1,NA,42,1.6,sunny,NA
2004-02-10,Mill Creek RSTR,3,34,NA,188,0,1,NA,42,1.6,sunny,NA
2004-02-10,Mill Creek RSTR,1,30,NA,188,0,1,NA,42,1.6,sunny,NA
2004-02-10,Mill Creek RSTR,35,NA,NA,188,0,1,NA,42,1.6,sunny,NA
2004-02-10,Mill Creek RSTR,1,31,NA,188,0,1,NA,42,1.6,sunny,NA
2004-02-10,Mill Creek RSTR,11,36,NA,188,0,1,NA,42,1.6,sunny,NA
2004-02-10,Mill Creek RSTR,7,38,NA,188,0,1,NA,42,1.6,sunny,NA
2004-02-10,Mill Creek RSTR,13,35,NA,188,0,1,NA,42,1.6,sunny,NA
2004-02-10,Mill Creek RSTR,12,37,NA,188,0,1,NA,42,1.6,sunny,NA
2004-02-10,Mill Creek RSTR,1,39,NA,188,0,1,NA,42,1.6,sunny,NA
2004-02-10,Mill Creek RSTR,2,34,NA,188,0,1,NA,42,1.6,sunny,NA
2004-02-10,Mill Creek RSTR,2,33,NA,188,0,1,NA,42,1.6,sunny,NA
2004-02-10,Mill Creek RSTR,2,40,NA,188,0,1,NA,42,1.6,sunny,NA
2004-02-10,Mill Creek RSTR,10,36,NA,188,0,1,NA,42,1.6,sunny,NA
2004-02-11,Mill Creek RSTR,3,39,NA,176,0,NA,normal,43,1.81,sunny,1 CHINOOK MORT- DEAD IN TRAP
2004-02-11,Mill Creek RSTR,3,34,NA,176,0,NA,normal,43,1.81,sunny,1 CHINOOK MORT- DEAD IN TRAP
2004-02-11,Mill Creek RSTR,2,35,NA,176,0,NA,normal,43,1.81,sunny,1 CHINOOK MORT- DEAD IN TRAP
2004-02-11,Mill Creek RSTR,14,36,NA,176,0,NA,normal,43,1.81,sunny,1 CHINOOK MORT- DEAD IN TRAP
2004-02-11,Mill Creek RSTR,1,33,NA,176,0,NA,normal,43,1.81,sunny,1 CHINOOK MORT- DEAD IN TRAP
2004-02-11,Mill Creek RSTR,77,NA,NA,176,0,NA,normal,43,1.81,sunny,1 CHINOOK MORT- DEAD IN TRAP
2004-02-11,Mill Creek RSTR,2,40,NA,176,0,NA,normal,43,1.81,sunny,1 CHINOOK MORT- DEAD IN TRAP
2004-02-11,Mill Creek RSTR,12,38,NA,176,0,NA,normal,43,1.81,sunny,1 CHINOOK MORT- DEAD IN TRAP
2004-02-11,Mill Creek RSTR,20,37,NA,176,0,NA,normal,43,1.81,sunny,1 CHINOOK MORT- DEAD IN TRAP
2004-02-11,Mill Creek RSTR,3,34,NA,176,0,NA,normal,43,1.81,sunny,1 CHINOOK MORT- DEAD IN TRAP
2004-02-11,Mill Creek RSTR,10,35,NA,176,0,NA,normal,43,1.81,sunny,1 CHINOOK MORT- DEAD IN TRAP
2004-02-11,Mill Creek RSTR,11,36,NA,176,0,NA,normal,43,1.81,sunny,1 CHINOOK MORT- DEAD IN TRAP
2004-02-11,Mill Creek RSTR,14,37,NA,176,0,NA,normal,43,1.81,sunny,1 CHINOOK MORT- DEAD IN TRAP
2004-02-11,Mill Creek RSTR,14,38,NA,176,0,NA,normal,43,1.81,sunny,1 CHINOOK MORT- DEAD IN TRAP
2004-02-11,Mill Creek RSTR,2,39,NA,176,0,NA,normal,43,1.81,sunny,1 CHINOOK MORT- DEAD IN TRAP
2004-02-11,Mill Creek RSTR,49,NA,NA,176,0,NA,normal,43,1.81,sunny,1 CHINOOK MORT- DEAD IN TRAP
2004-02-12,Mill Creek RSTR,4,35,NA,178.9,0,1,NA,45,1.6,sunny,NA
2004-02-12,Mill Creek RSTR,13,36,NA,178.9,0,1,NA,45,1.6,sunny,NA
2004-02-12,Mill Creek RSTR,3,39,NA,178.9,0,1,NA,45,1.6,sunny,NA
2004-02-12,Mill Creek RSTR,1,34,NA,178.9,0,1,NA,45,1.6,sunny,NA
2004-02-12,Mill Creek RSTR,1,43,NA,178.9,0,1,NA,45,1.6,sunny,NA
2004-02-12,Mill Creek RSTR,2,40,NA,178.9,0,1,NA,45,1.6,sunny,NA
2004-02-12,Mill Creek RSTR,19,37,NA,178.9,0,1,NA,45,1.6,sunny,NA
2004-02-12,Mill Creek RSTR,5,38,NA,178.9,0,1,NA,45,1.6,sunny,NA
2004-02-12,Mill Creek RSTR,18,37,NA,178.9,0,1,NA,45,1.6,sunny,NA
2004-02-12,Mill Creek RSTR,1,33,NA,178.9,0,1,NA,45,1.6,sunny,NA
2004-02-12,Mill Creek RSTR,12,38,NA,178.9,0,1,NA,45,1.6,sunny,NA
2004-02-12,Mill Creek RSTR,97,NA,NA,178.9,0,1,NA,45,1.6,sunny,NA
2004-02-12,Mill Creek RSTR,20,NA,NA,178.9,0,1,NA,45,1.6,sunny,NA
2004-02-12,Mill Creek RSTR,3,35,NA,178.9,0,1,NA,45,1.6,sunny,NA
2004-02-12,Mill Creek RSTR,2,39,NA,178.9,0,1,NA,45,1.6,sunny,NA
2004-02-12,Mill Creek RSTR,11,36,NA,178.9,0,1,NA,45,1.6,sunny,NA
2004-02-12,Mill Creek RSTR,2,34,NA,178.9,0,1,NA,45,1.6,sunny,NA
2004-02-12,Mill Creek RSTR,1,32,NA,178.9,0,1,NA,45,1.6,sunny,NA
2004-02-12,Mill Creek RSTR,1,40,NA,178.9,0,1,NA,45,1.6,sunny,NA
2004-02-13,Mill Creek RSTR,3,40,NA,182.7,0,1,NA,46,1.2,cloudy,1 OF UNMEASURED CHISAL WAS UNZIPPED
2004-02-13,Mill Creek RSTR,3,35,NA,182.7,0,1,NA,46,1.2,cloudy,1 OF UNMEASURED CHISAL WAS UNZIPPED
2004-02-13,Mill Creek RSTR,16,37,NA,182.7,0,1,NA,46,1.2,cloudy,1 OF UNMEASURED CHISAL WAS UNZIPPED
2004-02-13,Mill Creek RSTR,7,39,NA,182.7,0,1,NA,46,1.2,cloudy,1 OF UNMEASURED CHISAL WAS UNZIPPED
2004-02-13,Mill Creek RSTR,74,NA,NA,182.7,0,1,NA,46,1.2,cloudy,1 OF UNMEASURED CHISAL WAS UNZIPPED
2004-02-13,Mill Creek RSTR,13,36,NA,182.7,0,1,NA,46,1.2,cloudy,1 OF UNMEASURED CHISAL WAS UNZIPPED
2004-02-13,Mill Creek RSTR,8,38,NA,182.7,0,1,NA,46,1.2,cloudy,1 OF UNMEASURED CHISAL WAS UNZIPPED
2004-02-13,Mill Creek RSTR,7,38,NA,182.7,0,1,NA,46,1.2,cloudy,1 OF UNMEASURED CHISAL WAS UNZIPPED
2004-02-13,Mill Creek RSTR,9,35,NA,182.7,0,1,NA,46,1.2,cloudy,1 OF UNMEASURED CHISAL WAS UNZIPPED
2004-02-13,Mill Creek RSTR,18,37,NA,182.7,0,1,NA,46,1.2,cloudy,1 OF UNMEASURED CHISAL WAS UNZIPPED
2004-02-13,Mill Creek RSTR,1,46,NA,182.7,0,1,NA,46,1.2,cloudy,1 OF UNMEASURED CHISAL WAS UNZIPPED
2004-02-13,Mill Creek RSTR,1,40,NA,182.7,0,1,NA,46,1.2,cloudy,1 OF UNMEASURED CHISAL WAS UNZIPPED
2004-02-13,Mill Creek RSTR,2,39,NA,182.7,0,1,NA,46,1.2,cloudy,1 OF UNMEASURED CHISAL WAS UNZIPPED
2004-02-13,Mill Creek RSTR,7,36,NA,182.7,0,1,NA,46,1.2,cloudy,1 OF UNMEASURED CHISAL WAS UNZIPPED
2004-02-14,Mill Creek RSTR,6,35,NA,196,0,NA,normal,46,1.73,cloudy,NA
2004-02-14,Mill Creek RSTR,1,40,NA,196,0,NA,normal,46,1.73,cloudy,NA
2004-02-14,Mill Creek RSTR,2,39,NA,196,0,NA,normal,46,1.73,cloudy,NA
2004-02-14,Mill Creek RSTR,13,38,NA,196,0,NA,normal,46,1.73,cloudy,NA
2004-02-14,Mill Creek RSTR,13,36,NA,196,0,NA,normal,46,1.73,cloudy,NA
2004-02-14,Mill Creek RSTR,63,NA,NA,196,0,NA,normal,46,1.73,cloudy,NA
2004-02-14,Mill Creek RSTR,2,39,NA,196,0,NA,normal,46,1.73,cloudy,NA
2004-02-14,Mill Creek RSTR,17,37,NA,196,0,NA,normal,46,1.73,cloudy,NA
2004-02-14,Mill Creek RSTR,8,36,NA,196,0,NA,normal,46,1.73,cloudy,NA
2004-02-14,Mill Creek RSTR,15,38,NA,196,0,NA,normal,46,1.73,cloudy,NA
2004-02-14,Mill Creek RSTR,1,40,NA,196,0,NA,normal,46,1.73,cloudy,NA
2004-02-14,Mill Creek RSTR,163,NA,NA,196,0,NA,normal,46,1.73,cloudy,NA
2004-02-14,Mill Creek RSTR,4,35,NA,196,0,NA,normal,46,1.73,cloudy,NA
2004-02-14,Mill Creek RSTR,2,34,NA,196,0,NA,normal,46,1.73,cloudy,NA
2004-02-14,Mill Creek RSTR,1,33,NA,196,0,NA,normal,46,1.73,cloudy,NA
2004-02-14,Mill Creek RSTR,19,37,NA,196,0,NA,normal,46,1.73,cloudy,NA
2004-02-15,Mill Creek RSTR,6,34,NA,180,0.1,1,NA,46,1.7,rain,NA
2004-02-15,Mill Creek RSTR,35,NA,NA,180,0.1,1,NA,46,1.7,rain,NA
2004-02-15,Mill Creek RSTR,1,39,NA,180,0.1,1,NA,46,1.7,rain,NA
2004-02-15,Mill Creek RSTR,2,33,NA,180,0.1,1,NA,46,1.7,rain,NA
2004-02-15,Mill Creek RSTR,17,37,NA,180,0.1,1,NA,46,1.7,rain,NA
2004-02-15,Mill Creek RSTR,12,36,NA,180,0.1,1,NA,46,1.7,rain,NA
2004-02-15,Mill Creek RSTR,3,38,NA,180,0.1,1,NA,46,1.7,rain,NA
2004-02-15,Mill Creek RSTR,10,35,NA,180,0.1,1,NA,46,1.7,rain,NA
2004-02-15,Mill Creek RSTR,1,39,NA,180,0.1,1,NA,46,1.7,rain,NA
2004-02-15,Mill Creek RSTR,23,37,NA,180,0.1,1,NA,46,1.7,rain,NA
2004-02-15,Mill Creek RSTR,1,31,NA,180,0.1,1,NA,46,1.7,rain,NA
2004-02-15,Mill Creek RSTR,6,35,NA,180,0.1,1,NA,46,1.7,rain,NA
2004-02-15,Mill Creek RSTR,14,36,NA,180,0.1,1,NA,46,1.7,rain,NA
2004-02-15,Mill Creek RSTR,4,38,NA,180,0.1,1,NA,46,1.7,rain,NA
2004-02-15,Mill Creek RSTR,1,40,NA,180,0.1,1,NA,46,1.7,rain,NA
2004-02-15,Mill Creek RSTR,137,NA,NA,180,0.1,1,NA,46,1.7,rain,NA
2004-02-16,Mill Creek RSTR,86,NA,NA,NA,1,1,NA,NA,NA,rain,CONE RAISED @ 09:30 ON 2/16/04 DUE TO FLOW INCREASE
2004-02-16,Mill Creek RSTR,6,35,NA,NA,1,1,NA,NA,NA,rain,CONE RAISED @ 09:30 ON 2/16/04 DUE TO FLOW INCREASE
2004-02-16,Mill Creek RSTR,13,37,NA,NA,1,1,NA,NA,NA,rain,CONE RAISED @ 09:30 ON 2/16/04 DUE TO FLOW INCREASE
2004-02-16,Mill Creek RSTR,2,31,NA,NA,1,1,NA,NA,NA,rain,CONE RAISED @ 09:30 ON 2/16/04 DUE TO FLOW INCREASE
2004-02-16,Mill Creek RSTR,3,32,NA,NA,1,1,NA,NA,NA,rain,CONE RAISED @ 09:30 ON 2/16/04 DUE TO FLOW INCREASE
2004-02-16,Mill Creek RSTR,1,33,NA,NA,1,1,NA,NA,NA,rain,CONE RAISED @ 09:30 ON 2/16/04 DUE TO FLOW INCREASE
2004-02-16,Mill Creek RSTR,15,38,NA,NA,1,1,NA,NA,NA,rain,CONE RAISED @ 09:30 ON 2/16/04 DUE TO FLOW INCREASE
2004-02-16,Mill Creek RSTR,1,41,NA,NA,1,1,NA,NA,NA,rain,CONE RAISED @ 09:30 ON 2/16/04 DUE TO FLOW INCREASE
2004-02-16,Mill Creek RSTR,2,39,NA,NA,1,1,NA,NA,NA,rain,CONE RAISED @ 09:30 ON 2/16/04 DUE TO FLOW INCREASE
2004-02-16,Mill Creek RSTR,1,34,NA,NA,1,1,NA,NA,NA,rain,CONE RAISED @ 09:30 ON 2/16/04 DUE TO FLOW INCREASE
2004-02-16,Mill Creek RSTR,1,40,NA,NA,1,1,NA,NA,NA,rain,CONE RAISED @ 09:30 ON 2/16/04 DUE TO FLOW INCREASE
2004-02-16,Mill Creek RSTR,21,37,NA,NA,1,1,NA,NA,NA,rain,CONE RAISED @ 09:30 ON 2/16/04 DUE TO FLOW INCREASE
2004-02-16,Mill Creek RSTR,4,36,NA,NA,1,1,NA,NA,NA,rain,CONE RAISED @ 09:30 ON 2/16/04 DUE TO FLOW INCREASE
2004-02-16,Mill Creek RSTR,5,36,NA,NA,1,1,NA,NA,NA,rain,CONE RAISED @ 09:30 ON 2/16/04 DUE TO FLOW INCREASE
2004-02-16,Mill Creek RSTR,17,38,NA,NA,1,1,NA,NA,NA,rain,CONE RAISED @ 09:30 ON 2/16/04 DUE TO FLOW INCREASE
2004-02-16,Mill Creek RSTR,1,40,NA,NA,1,1,NA,NA,NA,rain,CONE RAISED @ 09:30 ON 2/16/04 DUE TO FLOW INCREASE
2004-02-16,Mill Creek RSTR,3,39,NA,NA,1,1,NA,NA,NA,rain,CONE RAISED @ 09:30 ON 2/16/04 DUE TO FLOW INCREASE
2004-02-16,Mill Creek RSTR,3,35,NA,NA,1,1,NA,NA,NA,rain,CONE RAISED @ 09:30 ON 2/16/04 DUE TO FLOW INCREASE
2004-02-16,Mill Creek RSTR,2,34,NA,NA,1,1,NA,NA,NA,rain,CONE RAISED @ 09:30 ON 2/16/04 DUE TO FLOW INCREASE
2004-02-16,Mill Creek RSTR,117,NA,NA,NA,1,1,NA,NA,NA,rain,CONE RAISED @ 09:30 ON 2/16/04 DUE TO FLOW INCREASE
2004-04-29,Mill Creek RSTR,1,79,6.4,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-29,Mill Creek RSTR,1,38,NA,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-29,Mill Creek RSTR,2,34,NA,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-29,Mill Creek RSTR,1,35,NA,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-29,Mill Creek RSTR,1,36,NA,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-29,Mill Creek RSTR,1,52,2.1,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-29,Mill Creek RSTR,1,42,NA,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-29,Mill Creek RSTR,2,47,NA,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-29,Mill Creek RSTR,2,48,NA,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-29,Mill Creek RSTR,1,49,NA,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-29,Mill Creek RSTR,2,60,2.8,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-29,Mill Creek RSTR,1,50,1.5,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-29,Mill Creek RSTR,1,41,NA,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-29,Mill Creek RSTR,1,52,1.7,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-29,Mill Creek RSTR,40,NA,NA,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-29,Mill Creek RSTR,1,52,2.2,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-29,Mill Creek RSTR,2,53,2,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-29,Mill Creek RSTR,2,53,1.9,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-29,Mill Creek RSTR,1,54,1.8,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-29,Mill Creek RSTR,1,50,2,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-29,Mill Creek RSTR,1,64,2.8,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-29,Mill Creek RSTR,1,55,2.3,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-29,Mill Creek RSTR,1,64,2.9,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-29,Mill Creek RSTR,1,60,2.6,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-29,Mill Creek RSTR,2,59,2.6,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-29,Mill Creek RSTR,1,52,1.8,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-29,Mill Creek RSTR,2,40,NA,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-29,Mill Creek RSTR,1,61,3,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-29,Mill Creek RSTR,1,64,3.2,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-29,Mill Creek RSTR,2,58,2,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-29,Mill Creek RSTR,1,58,2.4,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-29,Mill Creek RSTR,1,66,3.2,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-29,Mill Creek RSTR,1,70,4.4,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-29,Mill Creek RSTR,1,69,NA,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-29,Mill Creek RSTR,1,69,4.4,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-29,Mill Creek RSTR,1,51,2,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-29,Mill Creek RSTR,1,67,3.4,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-29,Mill Creek RSTR,1,74,4.5,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-29,Mill Creek RSTR,1,63,3.2,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-29,Mill Creek RSTR,2,39,NA,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-29,Mill Creek RSTR,1,65,3.4,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-30,Mill Creek RSTR,1,60,2.5,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-30,Mill Creek RSTR,2,59,NA,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-30,Mill Creek RSTR,1,58,NA,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-30,Mill Creek RSTR,1,58,2.1,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-30,Mill Creek RSTR,1,58,2,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-30,Mill Creek RSTR,1,55,NA,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-30,Mill Creek RSTR,1,60,2.3,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-30,Mill Creek RSTR,3,54,NA,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-30,Mill Creek RSTR,1,70,4.4,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-30,Mill Creek RSTR,1,49,NA,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-30,Mill Creek RSTR,1,56,NA,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-30,Mill Creek RSTR,1,60,NA,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-30,Mill Creek RSTR,1,69,3.8,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-30,Mill Creek RSTR,1,62,NA,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-30,Mill Creek RSTR,1,69,4,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-30,Mill Creek RSTR,1,63,2.6,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-30,Mill Creek RSTR,1,64,NA,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-30,Mill Creek RSTR,3,65,NA,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-30,Mill Creek RSTR,1,69,NA,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-30,Mill Creek RSTR,1,63,2.7,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-30,Mill Creek RSTR,1,64,3,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-30,Mill Creek RSTR,1,56,2,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-30,Mill Creek RSTR,1,68,3.8,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-30,Mill Creek RSTR,1,76,5.4,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-30,Mill Creek RSTR,1,43,NA,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-30,Mill Creek RSTR,1,71,3.9,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-30,Mill Creek RSTR,1,72,4.3,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-30,Mill Creek RSTR,1,74,4.6,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-30,Mill Creek RSTR,1,75,4.3,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-30,Mill Creek RSTR,1,75,5.3,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-30,Mill Creek RSTR,1,79,6.8,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-30,Mill Creek RSTR,1,79,NA,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-30,Mill Creek RSTR,1,80,5.4,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-30,Mill Creek RSTR,1,74,4.7,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-30,Mill Creek RSTR,1,50,NA,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-30,Mill Creek RSTR,79,NA,NA,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-30,Mill Creek RSTR,2,48,NA,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-30,Mill Creek RSTR,2,52,NA,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-30,Mill Creek RSTR,2,45,NA,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-30,Mill Creek RSTR,3,44,NA,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-30,Mill Creek RSTR,2,46,NA,NA,NA,NA,NA,NA,NA,sunny,NA
2004-04-30,Mill Creek RSTR,1,72,4.6,NA,NA,NA,NA,NA,NA,sunny,NA
2004-05-01,Mill Creek RSTR,1,51,0.9,NA,NA,NA,NA,NA,NA,partly cloudy,No fish in trap
2004-05-01,Mill Creek RSTR,1,76,4.6,NA,NA,NA,NA,NA,NA,partly cloudy,No fish in trap
2004-05-01,Mill Creek RSTR,1,35,NA,NA,NA,NA,NA,NA,NA,partly cloudy,No fish in trap
2004-05-01,Mill Creek RSTR,1,40,NA,NA,NA,NA,NA,NA,NA,partly cloudy,No fish in trap
2004-05-01,Mill Creek RSTR,3,42,NA,NA,NA,NA,NA,NA,NA,partly cloudy,No fish in trap
2004-05-01,Mill Creek RSTR,1,44,NA,NA,NA,NA,NA,NA,NA,partly cloudy,No fish in trap
2004-05-01,Mill Creek RSTR,1,45,NA,NA,NA,NA,NA,NA,NA,partly cloudy,No fish in trap
2004-05-01,Mill Creek RSTR,2,47,NA,NA,NA,NA,NA,NA,NA,partly cloudy,No fish in trap
2004-05-01,Mill Creek RSTR,123,NA,NA,NA,NA,NA,NA,NA,NA,partly cloudy,No fish in trap
2004-05-01,Mill Creek RSTR,1,50,1.4,NA,NA,NA,NA,NA,NA,partly cloudy,No fish in trap
2004-05-01,Mill Creek RSTR,1,55,1.9,NA,NA,NA,NA,NA,NA,partly cloudy,No fish in trap
2004-05-01,Mill Creek RSTR,1,53,1.5,NA,NA,NA,NA,NA,NA,partly cloudy,No fish in trap
2004-05-01,Mill Creek RSTR,1,53,1.8,NA,NA,NA,NA,NA,NA,partly cloudy,No fish in trap
2004-05-01,Mill Creek RSTR,1,54,2,NA,NA,NA,NA,NA,NA,partly cloudy,No fish in trap
